Position	Frequency	Label	N
38858	6299		
38859	6299		
38860	6299		
38861	6299		
38862	6299		
38863	6299		
38864	6299		
38865	6299		
38866	6299		
38867	6299		
38868	6299		
38869	6299		
38870	6299		
38871	6299		
38872	6299		
38873	6299		
38874	6299		
38875	6299		
38876	6299		
38877	6299		
38878	6299		
38879	6299		
38880	6299		
38881	6299		
38882	6299		
38883	6299		
38884	6299		
38885	6299		
38886	6299		
38887	6299		
38888	6299		
38889	6299		
38890	6299		
38891	6299		
38892	6299		
38893	6299		
38894	6299		
38895	6299		
38896	6299		
38897	6299		
38898	6299		
38899	6299		
38900	6299		
38901	6299		
38902	6299		
38903	6299		
38904	6299		
38905	6299		
38906	6299		
38907	6299		
38908	6299		
38909	6299		
38910	6299		
38911	6299		
38912	6299		
38913	6299		
38914	6299		
38915	6299		
38916	6299		
38917	6299		
38918	6299		
38919	6299		
38920	6299		
38921	6299		
38922	6299		
38923	6299		
38924	6299		
38925	6299		
38926	6299		
38927	6299		
38928	6299		
38929	6299		
38930	6299		
38931	6299		
38932	6299		
38933	6299		
38934	6299		
38935	6299		
38936	6299		
38937	6299		
38938	6299		
38939	6299		
38940	6299		
38941	6299		
38942	6299		
38943	6299		
38944	6299		
38945	6299		
38946	6299		
38947	6299		
38948	6299		
38949	6299		
38950	6299		
38951	6299		
38952	6299		
38953	6299		
38954	6299		
38955	6299		
38956	6299		
38957	6299		
38958	6299		
38959	6299		
38960	6299		
38961	6299		
38962	6299		
38963	6299		
38964	6299		
38965	6299		
38966	6299		
38967	6299		
38968	6299		
38969	6299		
38970	6299		
38971	6299		
38972	6299		
38973	6299		
38974	6299		
38975	6299		
38976	6299		
38977	6299		
38978	6299		
38979	6299		
38980	6299		
38981	6299		
38982	6299		
38983	6299		
38984	6299		
38985	6299		
38986	6299		
38987	6299		
38988	6299		
38989	6299		
38990	6299		
38991	6299		
38992	6299		
38993	6299		
38994	6299		
38995	6299		
38996	6299		
38997	6299		
38998	6299		
38999	6299		
39000	6299		
39001	6299		
39002	6299		
39003	6299		
39004	6299		
39005	6299		
39006	6299		
39007	6299		
39008	6299		
39009	6299		
39010	6299		
39011	6299		
39012	6299		
39013	6299		
39014	6299		
39015	6299		
39016	6299		
39017	6299		
39018	6299		
39019	6299		
39020	6299		
39021	6299		
39022	6299		
39023	6299		
39024	6299		
39025	6299		
39026	6299		
39027	6299		
39028	6299		
39029	6299		
39030	6299		
39031	6299		
39032	6299		
39033	6299		
39034	6299		
39035	6299		
39036	6299		
39037	6299		
39038	6299		
39039	6299		
39040	6299		
39041	6299		
39042	6299		
39043	6299		
39044	6299		
39045	6299		
39046	6299		
39047	6299		
39048	6299		
39049	6299		
39050	6299		
39051	6299		
39052	6299		
39053	6299		
39054	6299		
39055	6299		
39056	6299		
39057	6299		
39058	6299		
39059	6299		
39060	6299		
39061	6299		
39062	6299		
39063	6299		
39064	6299		
39065	6299		
39066	6299		
39067	6299		
39068	6299		
39069	6299		
39070	6299		
39071	6299		
39072	6299		
39073	6299		
39074	6299		
39075	6299		
39076	6299		
39077	6299		
39078	6299		
39079	6299		
39080	6299		
39081	6299		
39082	6299		
39083	6299		
39084	6299		
39085	6299		
39086	6299		
39087	6299		
39088	6299		
39089	6299		
39090	6299		
39091	6299		
39092	6299		
39093	6299		
39094	6299		
39095	6299		
39096	6299		
39097	6299		
39098	6299		
39099	6299		
39100	6299		
39101	6299		
39102	6299		
39103	6299		
39104	6299		
39105	6299		
39106	6299		
39107	6299		
39108	6299		
39109	6299		
39110	6299		
39111	6299		
39112	6299		
39113	6299		
39114	6299		
39115	6299		
39116	6299		
39117	6299		
39118	6299		
39119	6299		
39120	6299		
39121	6299		
39122	6299		
39123	6299		
39124	6299		
39125	6299		
39126	6299		
39127	6299		
39128	6299		
39129	6299		
39130	6299		
39131	6299		
39132	6299		
39133	6299		
39134	6299		
39135	6299		
39136	6299		
39137	6299		
39138	6299		
39139	6299		
39140	6299		
39141	6299		
39142	6299		
39143	6299		
39144	6299		
39145	6299		
39146	6299		
39147	6299		
39148	6299		
39149	6299		
39150	6299		
39151	6299		
39152	6299		
39153	6299		
39154	6299		
39155	6299		
39156	6299		
39157	6299		
39158	6299		
39159	6299		
39160	6299		
39161	6299		
39162	6299		
39163	6299		
39164	6299		
39165	6299		
39166	6299		
39167	6299		
39168	6299		
39169	6299		
39170	6299		
39171	6299		
39172	6299		
39173	6299		
39174	6299		
39175	6299		
39176	6299		
39177	6299		
39178	6299		
39179	6299		
39180	6299		
39181	6299		
39182	6299		
39183	6299		
39184	6299		
39185	6299		
39186	6299		
39187	6299		
39188	6299		
39189	6299		
39190	6299		
39191	6299		
39192	6299		
39193	6299		
39194	6299		
39195	6299		
39196	6299		
39197	6299		
39198	6299		
39199	6299		
39200	6299		
39201	6299		
39202	6299		
39203	6299		
39204	6299		
39205	6299		
39206	6299		
39207	6299		
39208	6299		
39209	6299		
39210	6299		
39211	6299		
39212	6299		
39213	6299		
39214	6299		
39215	6299		
39216	6299		
39217	6299		
39218	6299		
39219	6299		
39220	6299		
39221	6299		
39222	6299		
39223	6299		
39224	6299		
39225	6299		
39226	6299		
39227	6299		
39228	6299		
39229	6299		
39230	6299		
39231	6299		
39232	6299		
39233	6299		
39234	6299		
39235	6299		
39236	6299		
39237	6299		
39238	6299		
39239	6299		
39240	6299		
39241	6299		
39242	6299		
39243	6299		
39244	6299		
39245	6299		
39246	6299		
39247	6299		
39248	6299		
39249	6299		
39250	6299		
39251	6299		
39252	6299		
39253	6299		
39254	6299		
39255	6299		
39256	6299		
39257	6299		
39258	6299		
39259	6299		
39260	6299		
39261	6299		
39262	6299		
39263	6299		
39264	6299		
39265	6299		
39266	6299		
39267	6299		
39268	6299		
39269	6299		
39270	6299		
39271	6299		
39272	6299		
39273	6299		
39274	6299		
39275	6299		
39276	6299		
39277	6299		
39278	6299		
39279	6299		
39280	6299		
39281	6299		
39282	6299		
39283	6299		
39284	6299		
39285	6299		
39286	6299		
39287	6299		
39288	6299		
39289	6299		
39290	6299		
39291	6299		
39292	6299		
39293	6299		
39294	6299		
39295	6299		
39296	6299		
39297	6299		
39298	6299		
39299	6299		
39300	6299		
39301	6299		
39302	6299		
39303	6299		
39304	6299		
39305	6299		
39306	6299		
39307	6299		
39308	6299		
39309	6299		
39310	6299		
39311	6299		
39312	6299		
39313	6299		
39314	6299		
39315	6299		
39316	6299		
39317	6299		
39318	6299		
39319	6299		
39320	6299		
39321	6299		
39322	6299		
39323	6299		
39324	6299		
39325	6299		
39326	6299		
39327	6299		
39328	6299		
39329	6299		
39330	6299		
39331	6299		
39332	6299		
39333	6299		
39334	6299		
39335	6299		
39336	6299		
39337	6299		
39338	6299		
39339	6299		
39340	6299		
39341	6299		
39342	6299		
39343	6299		
39344	6299		
39345	6299		
39346	6299		
39347	6299		
39348	6299		
39349	6299		
39350	6299		
39351	6299		
39352	6299		
39353	6299		
39354	6299		
39355	6299		
39356	6299		
39357	6299		
39358	6299		
39359	6299		
39360	6299		
39361	6299		
39362	6299		
39363	6299		
39364	6299		
39365	6299		
39366	6299		
39367	6299		
39368	6299		
39369	6299		
39370	6299		
39371	6299		
39372	6299		
39373	6299		
39374	6299		
39375	6299		
39376	6299		
39377	6299		
39378	6299		
39379	6299		
39380	6299		
39381	6299		
39382	6299		
39383	6299		
39384	6299		
39385	6299		
39386	6299		
39387	6299		
39388	6299		
39389	6299		
39390	6299		
39391	6299		
39392	6299		
39393	6299		
39394	6299		
39395	6299		
39396	6299		
39397	6299		
39398	6299		
39399	6299		
39400	6299		
39401	6299		
39402	6299		
39403	6299		
39404	6299		
39405	6299		
39406	6299		
39407	6299		
39408	6299		
39409	6299		
39410	6299		
39411	6299		
39412	6299		
39413	6299		
39414	6299		
39415	6299		
39416	6299		
39417	6299		
39418	6299		
39419	6299		
39420	6299		
39421	6299		
39422	6299		
39423	6299		
39424	6299		
39425	6299		
39426	6299		
39427	6299		
39428	6299		
39429	6299		
39430	6299		
39431	6299		
39432	6299		
39433	6299		
39434	6299		
39435	6299		
39436	6299		
39437	6299		
39438	6299		
39439	6299		
39440	6299		
39441	6299		
39442	6299		
39443	6299		
39444	6299		
39445	6299		
39446	6299		
39447	6299		
39448	6299		
39449	6299		
39450	6299		
39451	6299		
39452	6299		
39453	6299		
39454	6299		
39455	6299		
39456	6299		
39457	6299		
39458	6299		
39459	6299		
39460	6299		
39461	6299		
39462	6299		
39463	6299		
39464	6299		
39465	6299		
39466	6299		
39467	6299		
39468	6299		
39469	6299		
39470	6299		
39471	6299		
39472	6299		
39473	6299		
39474	6299		
39475	6299		
39476	6299		
39477	6299		
39478	6299		
39479	6299		
39480	6299		
39481	6299		
39482	6299		
39483	6299		
39484	6299		
39485	6299		
39486	6299		
39487	6299		
39488	6299		
39489	6299		
39490	6299		
39491	6299		
39492	6299		
39493	6299		
39494	6299		
39495	6299		
39496	6299		
39497	6299		
39498	6299		
39499	6299		
39500	6299		
39501	6299		
39502	6299		
39503	6299		
39504	6299		
39505	6299		
39506	6299		
39507	6299		
39508	6299		
39509	6299		
39510	6299		
39511	6299		
39512	6299		
39513	6299		
39514	6299		
39515	6299		
39516	6299		
39517	6299		
39518	6299		
39519	6299		
39520	6299		
39521	6299		
39522	6299		
39523	6299		
39524	6299		
39525	6299		
39526	6299		
39527	6299		
39528	6299		
39529	6299		
39530	6299		
39531	6299		
39532	6299		
39533	6299		
39534	6299		
39535	6299		
39536	6299		
39537	6299		
39538	6299		
39539	6299		
39540	6299		
39541	6299		
39542	6299		
39543	6299		
39544	6299		
39545	6299		
39546	6299		
39547	6299		
39548	6299		
39549	6299		
39550	6299		
39551	6299		
39552	6299		
39553	6299		
39554	6299		
39555	6299		
39556	6299		
39557	6299		
39558	6299		
39559	6299		
39560	6299		
39561	6299		
39562	6299		
39563	6299		
39564	6299		
39565	6299		
39566	6299		
39567	6299		
39568	6299		
39569	6299		
39570	6299		
39571	6299		
39572	6299		
39573	6299		
39574	6299		
39575	6299		
39576	6299		
39577	6299		
39578	6299		
39579	6299		
39580	6299		
39581	6299		
39582	6299		
39583	6299		
39584	6299		
39585	6299		
39586	6299		
39587	6299		
39588	6299		
39589	6299		
39590	6299		
39591	6299		
39592	6299		
39593	6299		
39594	6299		
39595	6299		
39596	6299		
39597	6299		
39598	6299		
39599	6299		
39600	6299		
39601	6299		
39602	6299		
39603	6299		
39604	6299		
39605	6299		
39606	6299		
39607	6299		
39608	6299		
39609	6299		
39610	6299		
39611	6299		
39612	6299		
39613	6299		
39614	6299		
39615	6299		
39616	6299		
39617	6299		
39618	6299		
39619	6299		
39620	6299		
39621	6299		
39622	6299		
39623	6299		
39624	6299		
39625	6299		
39626	6299		
39627	6299		
39628	6299		
39629	6299		
39630	6299		
39631	6299		
39632	6299		
39633	6299		
39634	6299		
39635	6299		
39636	6299		
39637	6299		
39638	6299		
39639	6299		
39640	6299		
39641	6299		
39642	6299		
39643	6299		
39644	6299		
39645	6299		
39646	6299		
39647	6299		
39648	6299		
39649	6299		
39650	6299		
39651	6299		
39652	6299		
39653	6299		
39654	6299		
39655	6299		
39656	6299		
39657	6299		
39658	6299		
39659	6299		
39660	6299		
39661	6299		
39662	6299		
39663	6299		
39664	6299		
39665	6299		
39666	6299		
39667	6299		
39668	6299		
39669	6299		
39670	6299		
39671	6299		
39672	6299		
39673	6299		
39674	6299		
39675	6299		
39676	6299		
39677	6299		
39678	6299		
39679	6299		
39680	6299		
39681	6299		
39682	6299		
39683	6299		
39684	6299		
39685	6299		
39686	6299		
39687	6299		
39688	6299		
39689	6299		
39690	6299		
39691	6299		
39692	6299		
39693	6299		
39694	6299		
39695	6299		
39696	6299		
39697	6299		
39698	6299		
39699	6299		
39700	6299		
39701	6299		
39702	6299		
39703	6299		
39704	6299		
39705	6299		
39706	6299		
39707	6299		
39708	6299		
39709	6299		
39710	6299		
39711	6299		
39712	6299		
39713	6299		
39714	6299		
39715	6299		
39716	6299		
39717	6299		
39718	6299		
39719	6299		
39720	6299		
39721	6299		
39722	6299		
39723	6299		
39724	6299		
39725	6299		
39726	6299		
39727	6299		
39728	6299		
39729	6299		
39730	6299		
39731	6299		
39732	6299		
39733	6299		
39734	6299		
39735	6299		
39736	6299		
39737	6299		
39738	6299		
39739	6299		
39740	6299		
39741	6299		
39742	6299		
39743	6299		
39744	6299		
39745	6299		
39746	6299		
39747	6299		
39748	6299		
39749	6299		
39750	6299		
39751	6299		
39752	6299		
39753	6299		
39754	6299		
39755	6299		
39756	6299		
39757	6299		
39758	6299		
39759	6299		
39760	6299		
39761	6299		
39762	6299		
39763	6299		
39764	6299		
39765	6299		
39766	6299		
39767	6299		
39768	6299		
39769	6299		
39770	6299		
39771	6299		
39772	6299		
39773	6299		
39774	6299		
39775	6299		
39776	6299		
39777	6299		
39778	6299		
39779	6299		
39780	6299		
39781	6299		
39782	6299		
39783	6299		
39784	6299		
39785	6299		
39786	6299		
39787	6299		
39788	6299		
39789	6299		
39790	6299		
39791	6299		
39792	6299		
39793	6299		
39794	6299		
39795	6299		
39796	6299		
39797	6299		
39798	6299		
39799	6299		
39800	6299		
39801	6299		
39802	6299		
39803	6299		
39804	6299		
39805	6299		
39806	6299		
39807	6299		
39808	6299		
39809	6299		
39810	6299		
39811	6299		
39812	6299		
39813	6299		
39814	6299		
39815	6299		
39816	6299		
39817	6299		
39818	6299		
39819	6299		
39820	6299		
39821	6299		
39822	6299		
39823	6299		
39824	6299		
39825	6299		
39826	6299		
39827	6299		
39828	6299		
39829	6299		
39830	6299		
39831	6299		
39832	6299		
39833	6299		
39834	6299		
39835	6299		
39836	6299		
39837	6299		
39838	6299		
39839	6299		
39840	6299		
39841	6299		
39842	6299		
39843	6299		
39844	6299		
39845	6299		
39846	6299		
39847	6299		
39848	6299		
39849	6299		
39850	6299		
39851	6299		
39852	6299		
39853	6299		
39854	6299		
39855	6299		
39856	6299		
39857	6299		
39858	6299		
39859	6299		
39860	6299		
39861	6299		
39862	6299		
39863	6299		
39864	6299		
39865	6299		
39866	6299		
39867	6299		
39868	6299		
39869	6299		
39870	6299		
39871	6299		
39872	6299		
39873	6299		
39874	6299		
39875	6299		
39876	6299		
39877	6299		
39878	6299		
39879	6299		
39880	6299		
39881	6299		
39882	6299		
39883	6299		
39884	6299		
39885	6299		
39886	6299		
39887	6299		
39888	6299		
39889	6299		
39890	6299		
39891	6299		
39892	6299		
39893	6299		
39894	6299		
39895	6299		
39896	6299		
39897	6299		
39898	6299		
39899	6299		
39900	6299		
39901	6299		
39902	6299		
39903	6299		
39904	6299		
39905	6299		
39906	6299		
39907	6299		
39908	6299		
39909	6299		
39910	6299		
39911	6299		
39912	6299		
39913	6299		
39914	6299		
39915	6299		
39916	6299		
39917	6299		
39918	6299		
39919	6299		
39920	6299		
39921	6299		
39922	6299		
39923	6299		
39924	6299		
39925	6299		
39926	6299		
39927	6299		
39928	6299		
39929	6299		
39930	6299		
39931	6299		
39932	6299		
39933	6299		
39934	6299		
39935	6299		
39936	6299		
39937	6299		
39938	6299		
39939	6299		
39940	6299		
39941	6299		
39942	6299		
39943	6299		
39944	6299		
39945	6299		
39946	6299		
39947	6299		
39948	6299		
39949	6299		
39950	6299		
39951	6299		
39952	6299		
39953	6299		
39954	6299		
39955	6299		
39956	6299		
39957	6299		
39958	6299		
39959	6299		
39960	6299		
39961	6299		
39962	6299		
39963	6299		
39964	6299		
39965	6299		
39966	6299		
39967	6299		
39968	6299		
39969	6299		
39970	6299		
39971	6299		
39972	6299		
39973	6299		
39974	6299		
39975	6299		
39976	6299		
39977	6299		
39978	6299		
39979	6299		
39980	6299		
39981	6299		
39982	6299		
39983	6299		
39984	6299		
39985	6299		
39986	6299		
39987	6299		
39988	6299		
39989	6299		
39990	6299		
39991	6299		
39992	6299		
39993	6299		
39994	6299		
39995	6299		
39996	6299		
39997	6299		
39998	6299		
39999	6299		
40000	6299		
40001	6299		
40002	6299		
40003	6299		
40004	6299		
40005	6299		
40006	6299		
40007	6299		
40008	6299		
40009	6299		
40010	6299		
40011	6299		
40012	6299		
40013	6299		
40014	6299		
40015	6299		
40016	6299		
40017	6299		
40018	6299		
40019	6299		
40020	6299		
40021	6299		
40022	6299		
40023	6299		
40024	6299		
40025	6299		
40026	6299		
40027	6299		
40028	6299		
40029	6299		
40030	6299		
40031	6299		
40032	6299		
40033	6299		
40034	6299		
40035	6299		
40036	6299		
40037	6299		
40038	6299		
40039	6299		
40040	6299		
40041	6299		
40042	6299		
40043	6299		
40044	6299		
40045	6299		
40046	6299		
40047	6299		
40048	6299		
40049	6299		
40050	6299		
40051	6299		
40052	6299		
40053	6299		
40054	6299		
40055	6299		
40056	6299		
40057	6299		
40058	6299		
40059	6299		
40060	6299		
40061	6299		
40062	6299		
40063	6299		
40064	6299		
40065	6299		
40066	6299		
40067	6299		
40068	6299		
40069	6299		
40070	6299		
40071	6299		
40072	6299		
40073	6299		
40074	6299		
40075	6299		
40076	6299		
40077	6299		
40078	6299		
40079	6299		
40080	6299		
40081	6299		
40082	6299		
40083	6299		
40084	6299		
40085	6299		
40086	6299		
40087	6299		
40088	6299		
40089	6299		
40090	6299		
40091	6299		
40092	6299		
40093	6299		
40094	6299		
40095	6299		
40096	6299		
40097	6299		
40098	6299		
40099	6299		
40100	6299		
40101	6299		
40102	6299		
40103	6299		
40104	6299		
40105	6299		
40106	6299		
40107	6299		
40108	6299		
40109	6299		
40110	6299		
40111	6299		
40112	6299		
40113	6299		
40114	6299		
40115	6299		
40116	6299		
40117	6299		
40118	6299		
40119	6299		
40120	6299		
40121	6299		
40122	6299		
40123	6299		
40124	6299		
40125	6299		
40126	6299		
40127	6299		
40128	6299		
40129	6299		
40130	6299		
40131	6299		
40132	6299		
40133	6299		
40134	6299		
40135	6299		
40136	6299		
40137	6299		
40138	6299		
40139	6299		
40140	6299		
40141	6299		
40142	6299		
40143	6299		
40144	6299		
40145	6299		
40146	6299		
40147	6299		
40148	6299		
40149	6299		
40150	6299		
40151	6299		
40152	6299		
40153	6299		
40154	6299		
40155	6299		
40156	6299		
40157	6299		
40158	6299		
40159	6299		
40160	6299		
40161	6299		
40162	6299		
40163	6299		
40164	6299		
40165	6299		
40166	6299		
40167	6299		
40168	6299		
40169	6299		
40170	6299		
40171	6299		
40172	6299		
40173	6299		
40174	6299		
40175	6299		
40176	6299		
40177	6299		
40178	6299		
40179	6299		
40180	6299		
40181	6299		
40182	6299		
40183	6299		
40184	6299		
40185	6299		
40186	6299		
40187	6299		
40188	6299		
40189	6299		
40190	6299		
40191	6299		
40192	6299		
40193	6299		
40194	6299		
40195	6299		
40196	6299		
40197	6299		
40198	6299		
40199	6299		
40200	6299		
40201	6299		
40202	6299		
40203	6299		
40204	6299		
40205	6299		
40206	6299		
40207	6299		
40208	6299		
40209	6299		
40210	6299		
40211	6299		
40212	6299		
40213	6299		
40214	6299		
40215	6299		
40216	6299		
40217	6299		
40218	6299		
40219	6299		
40220	6299		
40221	6299		
40222	6299		
40223	6299		
40224	6299		
40225	6299		
40226	6299		
40227	6299		
40228	6299		
40229	6299		
40230	6299		
40231	6299		
40232	6299		
40233	6299		
40234	6299		
40235	6299		
40236	6299		
40237	6299		
40238	6299		
40239	6299		
40240	6299		
40241	6299		
40242	6299		
40243	6299		
40244	6299		
40540	2		
40541	2		
40542	2		
40543	2		
40544	2		
40545	2		
40546	2		
40547	2		
40548	2		
40549	2		
40550	2		
40551	2		
40552	2		
40553	2		
40554	2		
40555	2		
40556	2		
40557	2		
40558	2		
40559	2		
40560	2		
40561	2		
40562	2		
40563	2		
40564	2		
40565	2		
40566	2		
40567	2		
40568	2		
40569	2		
40570	2		
40571	2		
40572	2		
40573	2		
40574	2		
40575	2		
40576	2		
40577	2		
40578	2		
40579	2		
40580	2		
40581	2		
40582	2		
40583	2		
40584	2		
40585	2		
40586	2		
40587	2		
40588	2		
40589	2		
40590	2		
40591	2		
40592	2		
40593	2		
40594	2		
40595	2		
40596	2		
40597	2		
40598	2		
40599	2		
40600	2		
40601	2		
40602	2		
40603	2		
40604	2		
40605	2		
40606	2		
40607	2		
40608	2		
40609	2		
40610	2		
40611	2		
40612	2		
40613	2		
40614	2		
40615	2		
40616	2		
40617	2		
40618	2		
40619	2		
40620	2		
40621	2		
40622	2		
40623	2		
40624	2		
40625	2		
40626	2		
40627	2		
40628	2		
40629	2		
40630	2		
40631	2		
40632	2		
40633	2		
40634	2		
40635	2		
40636	2		
40637	2		
40638	2		
40639	2		
40640	2		
40641	2		
40642	2		
40643	2		
40644	2		
40645	2		
40646	2		
40647	2		
40648	2		
40649	2		
40650	2		
40651	2		
40652	2		
40653	2		
40654	2		
40655	2		
40656	2		
40657	2		
40658	2		
40659	2		
40660	2		
40661	2		
40662	2		
40663	2		
40664	2		
40665	2		
40666	2		
40667	2		
40668	2		
40669	2		
40670	2		
40671	2		
40672	2		
40673	2		
40674	2		
40675	2		
40676	2		
40677	2		
40678	2		
40679	2		
40680	2		
40681	2		
40682	2		
40683	2		
40684	2		
40685	2		
40686	2		
40687	2		
40688	2		
40689	2		
40690	2		
40691	2		
40692	2		
40693	2		
40694	2		
40695	2		
40696	2		
40697	2		
40698	2		
40699	2		
40700	2		
40701	2		
40702	2		
40703	2		
40704	2		
40705	2		
40706	2		
40707	2		
40708	2		
40709	2		
40710	2		
40711	2		
40712	2		
40713	2		
40714	2		
40715	2		
40716	2		
40717	2		
40718	2		
40719	2		
40720	2		
40721	2		
40722	2		
40723	2		
40724	2		
40725	2		
40726	2		
40727	2		
40728	2		
40729	2		
40730	2		
40731	2		
40732	2		
40733	2		
40734	2		
40735	2		
40736	2		
40737	2		
40738	2		
40739	2		
40740	2		
40741	2		
40742	2		
40743	2		
40744	2		
40745	2		
40746	2		
40747	2		
40748	2		
40749	2		
40750	2		
40751	2		
40752	2		
40753	2		
40754	2		
40755	2		
40756	2		
40757	2		
40758	2		
40759	2		
40760	2		
40761	2		
40762	2		
40763	2		
40764	2		
40765	2		
40766	2		
40767	2		
40768	2		
40769	2		
40770	2		
40771	2		
40772	2		
40773	2		
40774	2		
40775	2		
40776	2		
40777	2		
40778	2		
40779	2		
40780	2		
40781	2		
40782	2		
40783	2		
40784	2		
40785	2		
40786	2		
40787	2		
40788	2		
40789	2		
40790	2		
40791	2		
40792	2		
40793	2		
40794	2		
40795	2		
40796	2		
40797	2		
40798	2		
40799	2		
40800	2		
40801	2		
40802	2		
40803	2		
40804	2		
40805	2		
40806	2		
40807	2		
40808	2		
40809	2		
40810	2		
40811	2		
40812	2		
40813	2		
40814	2		
40815	2		
40816	2		
40817	2		
40818	2		
40819	2		
40820	2		
40821	2		
40822	2		
40823	2		
40824	2		
40825	2		
40826	2		
40827	2		
40828	2		
40829	2		
40830	2		
40831	2		
40832	2		
40833	2		
40834	2		
40835	2		
40836	2		
40837	2		
40838	2		
40839	2		
40840	2		
40841	2		
40842	2		
40843	2		
40844	2		
40845	2		
40846	2		
40847	2		
40848	2		
40849	2		
40850	2		
40851	2		
40852	2		
40853	2		
40854	2		
40855	2		
40856	2		
40857	2		
40858	2		
40859	2		
40860	2		
40861	2		
40862	2		
40863	2		
40864	2		
40865	2		
40866	2		
40867	2		
40868	2		
40869	2		
40870	2		
40871	2		
40872	2		
40873	2		
40874	2		
40875	2		
40876	2		
40877	2		
40878	2		
40879	2		
40880	2		
40881	2		
40882	2		
40883	2		
40884	2		
40885	2		
40886	2		
40887	2		
40888	2		
40889	2		
40890	2		
40891	2		
40892	2		
40893	2		
40894	2		
40895	2		
40896	2		
40897	2		
40898	2		
40899	2		
40900	2		
40901	2		
40902	2		
40903	2		
40904	2		
40905	2		
40906	2		
40907	2		
40908	2		
40909	2		
40910	2		
40911	2		
40912	2		
40913	2		
40914	2		
40915	2		
40916	2		
40917	2		
40918	2		
40919	2		
40920	2		
40921	2		
40922	2		
40923	2		
40924	2		
40925	2		
40926	2		
40927	2		
40928	2		
40929	2		
40930	2		
40931	2		
40932	2		
40933	2		
40934	2		
40935	2		
40936	2		
40937	2		
40938	2		
40939	2		
40940	2		
40941	2		
40942	2		
40943	2		
40944	2		
40945	2		
40946	2		
40947	2		
40948	2		
40949	2		
40950	2		
40951	2		
40952	2		
40953	2		
40954	2		
40955	2		
40956	2		
40957	2		
40958	2		
40959	2		
40960	2		
40961	2		
40962	2		
40963	2		
40964	2		
40965	2		
40966	2		
40967	2		
40968	2		
40969	2		
40970	2		
40971	2		
40972	2		
40973	2		
40974	2		
40975	2		
40976	2		
40977	2		
40978	2		
40979	2		
40980	2		
40981	2		
40982	2		
40983	2		
40984	2		
40985	2		
40986	2		
40987	2		
40988	2		
40989	2		
40990	2		
40991	2		
40992	2		
40993	2		
40994	2		
40995	2		
40996	2		
40997	2		
40998	2		
40999	2		
41000	2		
41001	2		
41002	2		
41003	2		
41004	2		
41005	2		
41006	2		
41007	2		
41008	2		
41009	2		
41010	2		
41011	2		
41012	2		
41013	2		
41014	2		
41015	2		
41016	2		
41017	2		
41018	2		
41019	2		
41020	2		
41021	2		
41022	2		
41023	2		
41024	2		
41025	2		
41026	2		
41027	2		
41028	2		
41029	2		
41030	2		
41031	2		
41032	2		
41033	2		
41034	2		
41035	2		
41036	2		
41037	2		
41038	2		
41039	2		
41040	2		
41041	2		
41042	2		
41043	2		
41044	2		
41045	2		
41046	2		
41047	2		
41048	2		
41049	2		
41050	2		
41051	2		
41052	2		
41053	2		
41054	2		
41055	2		
41056	2		
41057	2		
41058	2		
41059	2		
41060	2		
41061	2		
41062	2		
41063	2		
41064	2		
41065	2		
41066	2		
41067	2		
41068	2		
41069	2		
41070	2		
41071	2		
41072	2		
41073	2		
41074	2		
41075	2		
41076	2		
41077	2		
41078	2		
41079	2		
41080	2		
41081	2		
41082	2		
41083	2		
41084	2		
41085	2		
41086	2		
41087	2		
41088	2		
41089	2		
41090	2		
41091	2		
41092	2		
41093	2		
41094	2		
41095	2		
41096	2		
41097	2		
41098	2		
41099	2		
41100	2		
41101	2		
41102	2		
41103	2		
41104	2		
41105	2		
41106	2		
41107	2		
41108	2		
41109	2		
41110	2		
41111	2		
41112	2		
41113	2		
41114	2		
41115	2		
41116	2		
41117	2		
41118	2		
41119	2		
41120	2		
41121	2		
41122	2		
41123	2		
41124	2		
41125	2		
41126	2		
41127	2		
41128	2		
41129	2		
41130	2		
41131	2		
41132	2		
41133	2		
41134	2		
41135	2		
41136	2		
41137	2		
41138	2		
41139	2		
41140	2		
41141	2		
41142	2		
41143	2		
41144	2		
41145	2		
41146	2		
41147	2		
41148	2		
41149	2		
41150	2		
41151	2		
41152	2		
41153	2		
41154	2		
41155	2		
41156	2		
41157	2		
41158	2		
41159	2		
41160	2		
41161	2		
41162	2		
41163	2		
41164	2		
41165	2		
41166	2		
41167	2		
41168	2		
41169	2		
41170	2		
41171	2		
41172	2		
41173	2		
41174	2		
41175	2		
41176	2		
41177	2		
41178	2		
41179	2		
41180	2		
41181	2		
41182	2		
41183	2		
41184	2		
41185	2		
41186	2		
41187	2		
41188	2		
41189	2		
41190	2		
41191	2		
41192	2		
41193	2		
41194	2		
41195	2		
41196	2		
41197	2		
41198	2		
41199	2		
41200	2		
41201	2		
41202	2		
41203	2		
41204	2		
41205	2		
41206	2		
41207	2		
41208	2		
41209	2		
41210	2		
41211	2		
41212	2		
41213	2		
41214	2		
41215	2		
41216	2		
41217	2		
41218	2		
41219	2		
41220	2		
41221	2		
41222	2		
41223	2		
41224	2		
41225	2		
41226	2		
41227	2		
41228	2		
41229	2		
41230	2		
41231	2		
41232	2		
41233	2		
41234	2		
41235	2		
41236	2		
41237	2		
41238	2		
41239	2		
41240	2		
41241	2		
41242	2		
41243	2		
41244	2		
41245	2		
41246	2		
41247	2		
41248	2		
41249	2		
41250	2		
41251	2		
41252	2		
